"","Name","Name.Key","Gender","Class","Event","Round","Place","Time","Minutes","Seconds","Flag","Pts","Event.Name","Date","Season","Course","Number","Times.Competed"
"1520","Christina Kaufman","christinakaufman","W","FR","200 Y Fly","Timed Finals","19th","02:10.1",2.16833333333333,130.1,"","596","Shamrock Invitational",2020-01-24,"2019-2020","SCY",9,9
"1521","Claire Park","clairepark","W","JR","1M Diving","Timed Finals","–","",0,251.5,"","–","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",18,18
"1522","Claire Park","clairepark","W","JR","3M Diving","Timed Finals","6th","",0,235,"","–","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",18,17
"1523","Claire Park","clairepark","W","JR","1M Diving","Timed Finals","8th","",0,263.4,"","–","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",19,18
"1524","Claire Park","clairepark","W","JR","3M Diving","Timed Finals","11th","",0,238.25,"","–","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",19,17
"1525","Claire Park","clairepark","W","JR","1M Diving","Timed Finals","7th","",0,222.85,"","–","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",20,18
"1526","Claire Park","clairepark","W","JR","1M Diving","Prelims","21st","",0,210.3,"","–","Minnesota Invitational",2019-12-04,"2019-2020","SCY",21,18
"1527","Claire Park","clairepark","W","JR","3M Diving","Prelims","23rd","",0,206.5,"","–","Minnesota Invitational",2019-12-04,"2019-2020","SCY",20,17
"1528","Claire Park","clairepark","W","JR","1M Diving","Timed Finals","5th","",0,242.1,"","–","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",22,18
"1529","Claire Park","clairepark","W","JR","3M Diving","Timed Finals","8th","",0,251.63,"","–","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",21,17
"1530","Claire Park","clairepark","W","JR","1M Diving","Timed Finals","15th","",0,230.65,"","–","Shamrock Invitational",2020-01-24,"2019-2020","SCY",23,18
"1531","Claire Park","clairepark","W","JR","3M Diving","Timed Finals","9th","",0,256.5,"","–","Shamrock Invitational",2020-01-24,"2019-2020","SCY",22,17
"1532","Daniel Swanepoel","danielswanepoel","M","JR","100 Y Breast","Timed Finals","9th","0:56.03",0.933833333333333,56.03,"","698","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",16,15
"1533","Daniel Swanepoel","danielswanepoel","M","JR","200 Y Breast","Timed Finals","8th","02:04.1",2.06833333333333,124.1,"","658","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",16,15
"1534","Daniel Swanepoel","danielswanepoel","M","JR","200 Y IM","Timed Finals","11th","01:53.9",1.89833333333333,113.9,"","639","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",14,13
"1535","Daniel Swanepoel","danielswanepoel","M","JR","100 Y Breast","Timed Finals","2nd","0:55.09",0.918166666666667,55.09,"","734","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",17,15
"1536","Daniel Swanepoel","danielswanepoel","M","JR","200 Y Breast","Timed Finals","2nd","01:59.6",1.99333333333333,119.6,"","734","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",17,15
"1537","Daniel Swanepoel","danielswanepoel","M","JR","200 Y IM","Timed Finals","6th","01:52.1",1.86833333333333,112.1,"","671","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",15,13
"1538","Daniel Swanepoel","danielswanepoel","M","JR","100 Y Breast","Timed Finals","3rd","0:57.24",0.954,57.24,"","654","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",18,15
"1539","Daniel Swanepoel","danielswanepoel","M","JR","100 Y IM","Timed Finals","6th","0:52.52",0.875333333333333,52.52,"","671","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",4,3
"1540","Daniel Swanepoel","danielswanepoel","M","JR","200 Y Breast","Timed Finals","–","02:05.3",2.08833333333333,125.3,"","638","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",18,15
"1541","Daniel Swanepoel","danielswanepoel","M","JR","200 Y IM","Timed Finals","–","01:54.8",1.91333333333333,114.8,"","624","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",16,13
"1542","Daniel Swanepoel","danielswanepoel","M","JR","100 Y Breast","Timed Finals","3rd","0:55.86",0.931,55.86,"","704","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",19,15
"1543","Daniel Swanepoel","danielswanepoel","M","JR","200 Y Breast","Timed Finals","2nd","02:00.4",2.00666666666667,120.4,"","720","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",19,15
"1544","Daniel Swanepoel","danielswanepoel","M","JR","200 Y IM","Timed Finals","3rd","01:51.2",1.85333333333333,111.2,"","688","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",17,13
"1545","Daniel Swanepoel","danielswanepoel","M","JR","100 Y Breast","Finals","10th","0:53.35",0.889166666666667,53.35,"B","808","Minnesota Invitational",2019-12-04,"2019-2020","SCY",20,15
"1546","Daniel Swanepoel","danielswanepoel","M","JR","200 Y Breast","Finals","10th","01:55.5",1.925,115.5,"B","816","Minnesota Invitational",2019-12-04,"2019-2020","SCY",20,15
"1547","Daniel Swanepoel","danielswanepoel","M","JR","200 Y IM","Finals","26th","01:47.3",1.78833333333333,107.3,"","764","Minnesota Invitational",2019-12-04,"2019-2020","SCY",18,13
"1548","Daniel Swanepoel","danielswanepoel","M","JR","100 Y Breast","Timed Finals","2nd","0:54.63",0.9105,54.63,"","753","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",21,15
"1549","Daniel Swanepoel","danielswanepoel","M","JR","200 Y Breast","Timed Finals","2nd","01:59.2",1.98666666666667,119.2,"","742","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",21,15
"1550","Daniel Swanepoel","danielswanepoel","M","JR","200 Y IM","Timed Finals","4th","01:51.4",1.85666666666667,111.4,"","684","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",19,13
"1551","Daniel Swanepoel","danielswanepoel","M","JR","100 Y Breast","Timed Finals","4th","0:55.12",0.918666666666667,55.12,"","733","Shamrock Invitational",2020-01-24,"2019-2020","SCY",22,15
"1552","Daniel Swanepoel","danielswanepoel","M","JR","200 Y Breast","Timed Finals","3rd","02:00.3",2.005,120.3,"","722","Shamrock Invitational",2020-01-24,"2019-2020","SCY",22,15
"1553","Daniel Swanepoel","danielswanepoel","M","JR","200 Y IM","Timed Finals","15th","01:51.0",1.85,111,"","691","Shamrock Invitational",2020-01-24,"2019-2020","SCY",20,13
"1554","Dolan Craine","dolancraine","M","SO","200 Y Breast","Timed Finals","10th","02:06.7",2.11166666666667,126.7,"","618","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",3,7
"1555","Dolan Craine","dolancraine","M","SO","200 Y Fly","Timed Finals","9th","01:54.2",1.90333333333333,114.2,"","620","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",6,11
"1556","Dolan Craine","dolancraine","M","SO","200 Y Breast","Timed Finals","7th","02:07.3",2.12166666666667,127.3,"","610","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",4,7
"1557","Dolan Craine","dolancraine","M","SO","200 Y Fly","Timed Finals","7th","01:52.9",1.88166666666667,112.9,"","641","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",7,11
"1558","Dolan Craine","dolancraine","M","SO","200 Y IM","Timed Finals","8th","01:53.6",1.89333333333333,113.6,"","645","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",6,11
"1559","Dolan Craine","dolancraine","M","SO","200 Y Fly","Timed Finals","3rd","01:54.4",1.90666666666667,114.4,"","616","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",8,11
"1560","Dolan Craine","dolancraine","M","SO","200 Y IM","Timed Finals","–","01:53.3",1.88833333333333,113.3,"","650","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",7,11
"1561","Dolan Craine","dolancraine","M","SO","200 Y Fly","Timed Finals","4th","01:53.2",1.88666666666667,113.2,"","636","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",9,11
"1562","Dolan Craine","dolancraine","M","SO","200 Y IM","Timed Finals","–","01:52.7",1.87833333333333,112.7,"","660","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",8,11
"1563","Dolan Craine","dolancraine","M","SO","100 Y Breast","Prelims","29th","0:56.44",0.940666666666667,56.44,"","682","Minnesota Invitational",2019-12-04,"2019-2020","SCY",3,3
"1564","Dolan Craine","dolancraine","M","SO","200 Y Breast","Prelims","36th","02:02.8",2.04666666666667,122.8,"","679","Minnesota Invitational",2019-12-04,"2019-2020","SCY",5,7
"1565","Dolan Craine","dolancraine","M","SO","200 Y IM","Finals","30th","01:49.1",1.81833333333333,109.1,"","727","Minnesota Invitational",2019-12-04,"2019-2020","SCY",9,11
"1566","Dolan Craine","dolancraine","M","SO","400 Y IM","Prelims","19th","03:54.2",3.90333333333333,234.2,"","757","Minnesota Invitational",2019-12-04,"2019-2020","SCY",5,6
"1567","Dolan Craine","dolancraine","M","SO","200 Y Breast","Timed Finals","6th","02:06.7",2.11166666666667,126.7,"","619","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",6,7
"1568","Dolan Craine","dolancraine","M","SO","200 Y Fly","Timed Finals","7th","01:53.4",1.89,113.4,"","632","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",10,11
"1569","Dolan Craine","dolancraine","M","SO","200 Y IM","Timed Finals","7th","01:55.1",1.91833333333333,115.1,"","620","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",10,11
"1570","Dolan Craine","dolancraine","M","SO","200 Y Breast","Timed Finals","12th","02:03.4",2.05666666666667,123.4,"","669","Shamrock Invitational",2020-01-24,"2019-2020","SCY",7,7
"1571","Dolan Craine","dolancraine","M","SO","200 Y Fly","Timed Finals","18th","01:53.3",1.88833333333333,113.3,"","634","Shamrock Invitational",2020-01-24,"2019-2020","SCY",11,11
"1572","Dolan Craine","dolancraine","M","SO","200 Y IM","Timed Finals","16th","01:51.2",1.85333333333333,111.2,"","687","Shamrock Invitational",2020-01-24,"2019-2020","SCY",11,11
"1573","Dolan Craine","dolancraine","M","SO","400 Y IM","Timed Finals","10th","03:56.6",3.94333333333333,236.6,"","734","Shamrock Invitational",2020-01-24,"2019-2020","SCY",6,6
"1574","Erin Lang","erinlang","W","FR","100 Y Back","Timed Finals","–","0:58.27",0.971166666666667,58.27,"","620","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",1,5
"1575","Erin Lang","erinlang","W","FR","500 Y Free","Timed Finals","5th","05:04.4",5.07333333333333,304.4,"","653","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",1,6
"1576","Erin Lang","erinlang","W","FR","200 Y Free","Timed Finals","–","01:54.8",1.91333333333333,114.8,"","643","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",1,5
"1577","Erin Lang","erinlang","W","FR","500 Y Free","Timed Finals","6th","05:03.0",5.05,303,"","662","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",2,6
"1578","Erin Lang","erinlang","W","FR","200 Y Back","Timed Finals","6th","02:06.3",2.105,126.3,"","623","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",1,5
"1579","Erin Lang","erinlang","W","FR","200 Y Free","Timed Finals","–","01:54.9",1.915,114.9,"","642","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",2,5
"1580","Erin Lang","erinlang","W","FR","200 Y Back","Timed Finals","3rd","02:04.5",2.075,124.5,"","650","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",2,5
"1581","Erin Lang","erinlang","W","FR","200 Y Free","Timed Finals","4th","01:54.6",1.91,114.6,"","647","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",3,5
"1582","Erin Lang","erinlang","W","FR","100 Y Back","Timed Finals","3rd","0:57.76",0.962666666666667,57.76,"","637","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",2,5
"1583","Erin Lang","erinlang","W","FR","200 Y Back","Timed Finals","6th","02:05.7",2.095,125.7,"","631","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",3,5
"1584","Erin Lang","erinlang","W","FR","100 Y Back","Timed Finals","3rd","0:57.3",0.955,57.3,"","652","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",3,5
"1585","Erin Lang","erinlang","W","FR","500 Y Free","Timed Finals","4th","05:02.3",5.03833333333333,302.3,"","666","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",3,6
"1586","Erin Lang","erinlang","W","FR","100 Y Back","Finals","28th","0:57.39",0.9565,57.39,"","649","Minnesota Invitational",2019-12-04,"2019-2020","SCY",4,5
"1587","Erin Lang","erinlang","W","FR","200 Y Back","Finals","31st","02:02.9",2.04833333333333,122.9,"","676","Minnesota Invitational",2019-12-04,"2019-2020","SCY",4,5
"1588","Erin Lang","erinlang","W","FR","200 Y Free","Prelims","41st","01:52.4",1.87333333333333,112.4,"","685","Minnesota Invitational",2019-12-04,"2019-2020","SCY",4,5
"1589","Erin Lang","erinlang","W","FR","500 Y Free","Prelims","45th","05:02.6",5.04333333333333,302.6,"","664","Minnesota Invitational",2019-12-04,"2019-2020","SCY",4,6
"1590","Erin Lang","erinlang","W","FR","500 Y Free","Timed Finals","7th","05:05.5",5.09166666666667,305.5,"","646","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",5,6
"1591","Erin Lang","erinlang","W","FR","100 Y Back","Timed Finals","16th","0:57.3",0.955,57.3,"","652","Shamrock Invitational",2020-01-24,"2019-2020","SCY",5,5
"1592","Erin Lang","erinlang","W","FR","200 Y Back","Timed Finals","16th","02:04.9",2.08166666666667,124.9,"","644","Shamrock Invitational",2020-01-24,"2019-2020","SCY",5,5
"1593","Erin Lang","erinlang","W","FR","200 Y Free","Timed Finals","18th","01:53.1",1.885,113.1,"","672","Shamrock Invitational",2020-01-24,"2019-2020","SCY",5,5
"1594","Erin Lang","erinlang","W","FR","500 Y Free","Timed Finals","26th","05:05.9",5.09833333333333,305.9,"","643","Shamrock Invitational",2020-01-24,"2019-2020","SCY",6,6
"1595","Evan Holt","evanholt","M","FR","1000 Y Free","Timed Finals","7th","09:28.1",9.46833333333333,568.1,"","740","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",1,5
"1596","Evan Holt","evanholt","M","FR","200 Y Fly","Timed Finals","10th","01:57.2",1.95333333333333,117.2,"","574","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",1,4
"1597","Evan Holt","evanholt","M","FR","500 Y Free","Timed Finals","12th","04:40.1",4.66833333333333,280.1,"","688","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",1,7
"1598","Evan Holt","evanholt","M","FR","200 Y Free","Timed Finals","6th","01:39.7",1.66166666666667,99.7,"","723","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",1,3
"1599","Evan Holt","evanholt","M","FR","500 Y Free","Timed Finals","6th","04:36.4",4.60666666666667,276.4,"","715","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",2,7
"1600","Evan Holt","evanholt","M","FR","1000 Y Free","Timed Finals","3rd","09:39.2",9.65333333333333,579.2,"","699","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",2,5
"1601","Evan Holt","evanholt","M","FR","500 Y Free","Timed Finals","–","04:40.6",4.67666666666667,280.6,"","684","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",3,7
"1602","Evan Holt","evanholt","M","FR","1000 Y Free","Timed Finals","2nd","09:28.2",9.47,568.2,"","740","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",3,5
"1603","Evan Holt","evanholt","M","FR","200 Y Fly","Timed Finals","5th","01:53.9",1.89833333333333,113.9,"","624","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",2,4
"1604","Evan Holt","evanholt","M","FR","500 Y Free","Timed Finals","3rd","04:35.3",4.58833333333333,275.3,"","724","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",4,7
"1605","Evan Holt","evanholt","M","FR","1000 Y Free","Prelims Swimoff","12th","09:16.3",9.27166666666667,556.3,"","789","Minnesota Invitational",2019-12-04,"2019-2020","SCY",4,5
"1606","Evan Holt","evanholt","M","FR","200 Y Fly","Finals","27th","01:50.5",1.84166666666667,110.5,"","684","Minnesota Invitational",2019-12-04,"2019-2020","SCY",3,4
"1607","Evan Holt","evanholt","M","FR","200 Y Free","Prelims","20th","01:36.8",1.61333333333333,96.8,"","789","Minnesota Invitational",2019-12-04,"2019-2020","SCY",2,3
"1608","Evan Holt","evanholt","M","FR","500 Y Free","Prelims","18th","04:23.5",4.39166666666667,263.5,"","826","Minnesota Invitational",2019-12-04,"2019-2020","SCY",5,7
"1609","Evan Holt","evanholt","M","FR","1000 Y Free","Timed Finals","4th","09:34.6",9.57666666666667,574.6,"","716","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",5,5
"1610","Evan Holt","evanholt","M","FR","500 Y Free","Timed Finals","6th","04:42.8",4.71333333333333,282.8,"","668","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",6,7
"1611","Evan Holt","evanholt","M","FR","200 Y Fly","Timed Finals","21st","01:56.5",1.94166666666667,116.5,"","583","Shamrock Invitational",2020-01-24,"2019-2020","SCY",4,4
"1612","Evan Holt","evanholt","M","FR","200 Y Free","Timed Finals","9th","01:38.7",1.645,98.7,"","745","Shamrock Invitational",2020-01-24,"2019-2020","SCY",3,3
"1613","Evan Holt","evanholt","M","FR","500 Y Free","Timed Finals","11th","04:29.2",4.48666666666667,269.2,"","775","Shamrock Invitational",2020-01-24,"2019-2020","SCY",7,7
"1614","Forrest White","forrestwhite","M","SR","200 Y Back","Timed Finals","7th","01:52.6",1.87666666666667,112.6,"","615","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",20,17
"1615","Forrest White","forrestwhite","M","SR","200 Y Back","Prelims","35th","01:49.6",1.82666666666667,109.6,"","667","Minnesota Invitational",2019-12-04,"2019-2020","SCY",21,17
"1616","Forrest White","forrestwhite","M","SR","200 Y Free","Prelims","51st","01:42.1",1.70166666666667,102.1,"","675","Minnesota Invitational",2019-12-04,"2019-2020","SCY",12,11
"1617","Forrest White","forrestwhite","M","SR","50 Y Free","Prelims","55th","0:21.22",0.353666666666667,21.22,"","573","Minnesota Invitational",2019-12-04,"2019-2020","SCY",2,3
"1618","Forrest White","forrestwhite","M","SR","200 Y Free","Timed Finals","6th","01:41.9",1.69833333333333,101.9,"","677","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",13,11
"1619","Forrest White","forrestwhite","M","SR","100 Y Back","Timed Finals","25th","0:52.08",0.868,52.08,"","582","Shamrock Invitational",2020-01-24,"2019-2020","SCY",17,14
"1620","Forrest White","forrestwhite","M","SR","200 Y Free","Timed Finals","22nd","01:43.8",1.73,103.8,"","640","Shamrock Invitational",2020-01-24,"2019-2020","SCY",14,11
"1621","Forrest White","forrestwhite","M","SR","50 Y Free","Timed Finals","28th","0:21.57",0.3595,21.57,"","546","Shamrock Invitational",2020-01-24,"2019-2020","SCY",3,3
"1622","Georgia Clark","georgiaclark","W","FR","100 Y Back","Timed Finals","6th","0:58.13",0.968833333333333,58.13,"","625","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",1,7
"1623","Georgia Clark","georgiaclark","W","FR","50 Y Back","Timed Finals","–","0:27.55",0.459166666666667,27.55,"R","–","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",1,7
"1624","Georgia Clark","georgiaclark","W","FR","100 Y Back","Timed Finals","–","0:58.3",0.971666666666667,58.3,"","619","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",2,7
"1625","Georgia Clark","georgiaclark","W","FR","100 Y Free","Timed Finals","–","0:56.82",0.947,56.82,"R","516","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",1,3
"1626","Georgia Clark","georgiaclark","W","FR","200 Y Back","Timed Finals","–","02:07.4",2.12333333333333,127.4,"","606","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",1,7
"1627","Georgia Clark","georgiaclark","W","FR","50 Y Back","Timed Finals","–","0:27.51",0.4585,27.51,"R","–","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",2,7
"1628","Georgia Clark","georgiaclark","W","FR","100 Y Back","Timed Finals","6th","0:59.1",0.985,59.1,"","594","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",3,7
"1629","Georgia Clark","georgiaclark","W","FR","200 Y Back","Timed Finals","8th","02:11.0",2.18333333333333,131,"","557","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",2,7
"1630","Georgia Clark","georgiaclark","W","FR","50 Y Back","Timed Finals","–","0:27.62",0.460333333333333,27.62,"R","–","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",3,7
"1631","Georgia Clark","georgiaclark","W","FR","100 Y Back","Timed Finals","9th","0:58.92",0.982,58.92,"","600","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",4,7
